,std(mu),Diversity
2863,0.122369667,4.323528791
2864,0.020765361,10.50245726
2865,0.165888133,4.619692284
2866,0.14992097,3.774874246
2867,0.060098413,5.245769267
2868,0.14065339,4.663361284
2869,0.042678419,7.229356
2870,0.013580597,13.77205719
2871,0.049856501,4.568674028
2872,0.143336657,3.926172622
2873,0.038780783,8.632854709
2874,0.066029885,5.378852429
2875,0.062665728,3.547272162
2876,0.123930376,4.944360529
2877,0.002007913,19.66300939
2878,0.006789534,16.53811135
2879,0.027811086,9.259894335
2880,0.009837084,14.25291117
2881,0.148338175,5.566823559
2882,0.043762326,4.817870881
2883,0.103555534,3.418691172
2884,0.059535593,4.54272066
2885,0.000546134,19.97353176
2886,0.004959855,18.10309658
2887,0.019742532,10.70407046
2888,0.021946431,12.03668685
2889,0.009781084,13.82173855
2890,0.038771845,7.232180674
2891,0.015251617,12.27261031
2892,0.112368337,3.803800854
2893,0.013888686,12.86896027
2894,0.051583638,6.341081644
2895,0.075349634,5.462748863
2896,0.092488672,3.428871091
2897,0.13249787,4.48984102
2898,0.144812563,2.934209591
2899,0.043411312,5.13478345
2900,0.048085144,5.640289319
2901,0.068911889,3.637251602
2902,0.04959912,3.98678954
2903,0.067586855,4.197796052
2904,0.061750015,2.67740738
2905,0.074476305,5.448236081
2906,0.134158723,3.956851901
2907,0.058555217,6.165274035
2908,0.133271864,3.779455906
2909,0.022253017,8.172302161
2910,0.134618235,2.927440906
2911,0.033371341,6.839714461
2912,0.115598003,4.331160313
2913,0.125550991,3.542969927
2914,0.033727524,7.479102008
2915,0.101562234,4.851084021
2916,0.11698767,5.212557635
2917,0.043821488,6.456545421
2918,0.111007718,2.691072182
2919,0.068080432,5.8416676
2920,0.088133436,2.077619554
2921,0.103796455,3.509361894
2922,0.121724282,3.594213183
2923,0.054504152,4.047576629
2924,0.005775722,17.5863208
2925,0.034238006,5.95236334
2926,0.133205786,4.155624667
2927,0.126575514,5.039612969
2928,0.00121857,19.87216306
2929,0.047637049,4.711393565
2930,0.112314074,3.612275832
2931,0.120152353,5.087785289
2932,0.108366528,3.885078788
2933,0.038577189,5.990230867
2934,0.101378768,5.326529265
2935,0.084668572,2.429032674
2936,0.002036178,19.63254813
2937,0.022152049,8.557518727
2938,0.056574249,5.176494414
2939,0.012554645,12.7492309
2940,0.026324665,9.233733314
2941,0.089186173,3.878727147
2942,0.109058048,4.678926231
2943,0.074870391,4.127827041
2944,0.116414002,4.874951396
2945,0.062685566,3.936921264
2946,0.1123957,4.68525833
2947,0.06545879,5.34084862
2948,0.14296566,5.624463809
2949,0.067299306,4.853159082
2950,0.062090444,4.103384155
2951,0.055190714,5.706810974
2952,0.121207673,4.433179722
2953,0.08224719,4.135005224
2954,0.088642493,3.383423311
2955,0.016724222,10.93043249
2956,0.021486268,7.3230429
2957,0.020287825,9.662439042
2958,0.021851347,8.285435806
2959,0.065872799,5.930736145
2960,0.012843158,11.73383027
2961,0.044086518,3.739322067
2962,0.143870091,4.140417209
2963,0.034879518,4.138458789
2964,0.112075203,4.579561841
2965,0.013019395,11.30987724
2966,0.045619437,6.571405651
2967,0.009144573,14.26505731
2968,0.102591189,3.571890733
2969,0.111601135,2.498236447
2970,0.022149374,7.440540903
2971,0.133968014,5.040044638
2972,0.049486253,5.715566955
2973,0.004677383,18.35958566
2974,0.100895659,4.530820394
2975,0.130317733,2.547277478
2976,0.129894754,3.460196208
2977,0.045600107,5.102314483
2978,0.055475758,6.846062215
2979,0.017891272,11.23371079
2980,0.015787347,11.5404865
2981,0.095795586,2.728961477
2982,0.075485642,5.545778647
2983,0.008507515,15.48497138
2984,0.139331497,4.13552551
2985,0.103170031,3.793306346
2986,0.127421662,4.070288372
2987,0.007554924,17.05673625
2988,0.109582124,4.901396374
2989,0.087396007,5.203873084
2990,0.056785007,5.903600427
2991,0.095636376,4.030505686
2992,0.057251796,5.777330031
2993,0.004393425,18.4415523
2994,0.112140927,3.512232517
2995,0.094685245,7.289218267
2996,0.056134572,4.51297617
2997,0.082600499,3.913745025
2998,0.081271255,3.404244287
2999,0.027657867,7.364427586
3000,0.134944794,2.427362313
3001,0.135950361,3.931614794
3002,0.026972754,5.560802341
3003,0.020544477,9.185800595
3004,0.029139505,6.271015168
3005,0.093587606,2.363488445
3006,0.105695756,4.366938913
3007,0.073024665,3.049166118
3008,0.118506782,4.534154933
3009,0.117226255,4.115409505
3010,0.035989394,5.067220997
3011,0.100811304,3.8280461
3012,0.091226975,3.406560392
3013,0.075739445,5.673895817
3014,0.055364447,5.711764373
3015,0.116808912,4.04078379
3016,0.047408019,5.503662185
3017,0.138443605,3.859279546
3018,0.079222645,3.076982162
3019,0.014016118,10.54252943
3020,0.057048753,6.917757516
3021,0.049923599,6.027749535
3022,0.030960276,5.085611434
3023,0.085028513,7.830130654
3024,0.074934422,4.608468039
3025,0.148045519,5.271169683
3026,0.055863315,6.997674766
3027,0.123965556,3.353899048
3028,0.029388052,7.719506436
3029,0.082997441,4.636324421
3030,0.069450811,3.109893921
3031,0.007036786,16.71963195
3032,0.114657675,4.110466591
3033,0.015196739,11.02151535
3034,0.008309799,14.45536209
3035,0.103311826,2.138223682
3036,0.125163888,5.80699197
3037,0.125866296,5.102317893
3038,0.034277396,5.299510429
3039,0.106906406,5.251071419
3040,0.073282977,3.891251798
3041,0.05388424,5.784878548
3042,0.0185756,9.852467255
3043,0.013918381,11.82981034
3044,0.144397189,2.846051996
3045,0.012622253,11.66109593
3046,0.018600561,9.664001433
3047,0.051679971,4.20231782
3048,0.110458361,3.516870509
3049,0.039206709,5.109703519
3050,0.014493546,12.15176883
3051,0.090513298,2.915631428
3052,0.128530938,3.217689483
3053,0.014569771,11.49058749
3054,0.08888855,3.835867919
3055,0.051141855,4.734321353
3056,0.064951594,7.084650959
3057,0.145459994,3.860218223
3058,0.06946955,5.828878453
3059,0.030841294,7.702638578
3060,0.038191735,7.876838415
3061,0.02892365,5.752443369
3062,0.085371169,3.617854662
3063,0.052268618,6.290807617
3064,0.106889022,3.625989983
3065,0.06310379,2.790335539
3066,0.04609396,5.662484069
3067,0.030322632,8.581206349
3068,0.009149746,15.15267712
3069,0.017100343,11.31754933
3070,0.123483829,3.849637883
3071,0.130954096,4.166216524
3072,0.027209417,8.173302434
3073,0.055348811,6.883690381
3074,0.094917866,3.458921301
3075,0.063367299,6.651977405
3076,0.018888406,9.361085125
3077,0.00239293,19.50382384
3078,0.046314651,6.03707081
3079,0.094100576,3.715529025
3080,0.015232686,11.1465853
3081,0.016767289,12.27229998
3082,0.013838522,12.42886114
3083,0.059666407,5.277166676
3084,0.106450657,4.044184628
3085,0.032803513,7.904897729
3086,0.027329082,9.375021331
3087,0.080339139,4.780242093
3088,0.148697222,4.750939639
3089,0.022223507,8.056920675
3090,0.086607182,6.156236335
3091,0.055122632,4.776792728
3092,0.013373693,12.07108631
3093,0.053054511,4.470801811
3094,0.138317017,3.961970409
3095,0.088845482,4.1326947
3096,0.108028417,2.40338623
3097,0.12391349,3.566048561
3098,0.019132211,9.634352733
3099,0.073581287,3.835242122
3100,0.041026125,4.544502591
3101,0.115957355,4.796102908
3102,0.005628301,17.92054823
3103,0.145993879,5.015870598
3104,0.107285678,4.813993637
3105,0.006455076,16.57253745
3106,0.020483424,7.623158131
3107,0.052381112,4.914512189
3108,0.01346362,10.98135001
3109,0.051830775,7.820159218
3110,0.052817836,6.161248612
3111,0.05826903,7.722484521
3112,0.122061092,3.940146182
3113,0.117989008,3.301427295
3114,0.088882797,3.398873527
3115,0.080396843,3.26986791
3116,0.04373603,7.356848616
3117,0.091520473,2.798010367
3118,0.077038353,3.312941249
3119,0.079764912,5.766564529
3120,0.099085702,3.336708125
3121,0.027521527,10.08243205
3122,0.055111138,7.236342118
3123,0.115539508,3.910677798
3124,0.050033836,4.062422259
3125,0.137731677,3.103996527
3126,0.068177457,3.420566091
3127,0.065813149,6.447970583
3128,0.135966441,4.07029967
3129,0.036307548,6.409154891
3130,0.045868964,4.323298199
3131,0.046627865,5.604135264
3132,0.056196993,8.210388184
3133,0.130664917,4.710217048
3134,0.099019379,4.476010328
3135,0.070885414,6.230084262
3136,0.048275864,6.067211324
3137,0.117504247,3.660364991
3138,0.024271733,9.168123084
3139,0.126750393,3.246285153
3140,0.016898976,9.457986661
3141,0.085020719,5.506058479
3142,0.081621613,2.531882265
3143,0.01173202,13.76636793
3144,0.090566105,5.151659681
3145,0.043380595,7.400441931
3146,0.064299295,4.992881082
3147,0.140169609,4.586202326
3148,0.094127321,4.645219569
3149,0.117135618,4.170174893
3150,0.052256298,6.671597002
3151,0.088027802,4.155712108
3152,0.024606685,8.679205299
3153,0.001667966,19.77006637
3154,0.056235611,5.442115712
3155,0.112234858,4.460947342
3156,0.135239093,3.431300785
3157,0.067423611,2.168357112
3158,0.070199221,3.718829909
3159,0.118286592,3.069772917
3160,0.085144354,2.985268712
3161,0.008125329,15.65805754
3162,0.123901994,4.879485231
3163,0.036601091,6.699513864
3164,0.009161578,15.74484369
3165,0.077662378,3.872266145
3166,0.130379402,4.292104911
3167,0.018746812,9.508924368
3168,0.084019849,4.775120123
3169,0.063060129,5.979330885
3170,0.07472389,5.439466921
3171,0.112044734,5.064675733
3172,0.027208592,8.857921592
3173,0.112988493,3.082911349
3174,0.096949745,5.046526047
3175,0.132275632,2.114109288
3176,0.08785987,3.456398964
3177,0.105111985,4.674063678
3178,0.044830288,4.646853619
3179,0.088895153,6.52919712
3180,0.022322814,10.71950308
3181,0.068464231,6.25560447
3182,0.083920014,2.337629495
3183,0.000778439,19.94670516
3184,0.045628341,5.208454065
3185,0.102151793,5.433056057
3186,0.035084477,6.359751556
3187,0.096417944,3.212361771
3188,0.010035841,14.61171943
3189,0.035381289,5.872361659
3190,0.093261983,4.325075871
3191,0.100448269,4.14122105
3192,0.099404888,2.388997235
3193,0.030820768,6.593845299
3194,0.131007829,2.56035977
3195,0.064527143,5.322150227
3196,0.046064572,7.149007019
3197,0.046374922,7.191808002
3198,0.003584437,19.07199732
3199,0.092955085,4.668215237
3200,0.076589803,6.310087723
3201,0.070817016,2.715420199
3202,0.047848781,6.184644984
3203,0.045366216,6.101769816
3204,0.101506044,2.950902215
3205,0.037070562,5.290206432
3206,0.11073945,3.532627048
3207,0.099410493,3.821998076
3208,0.119371538,2.012884455
3209,0.013987954,10.86447413
3210,0.011569875,13.64946431
3211,0.045041106,6.204390655
3212,0.121996758,4.878015254
3213,0.140113625,4.130432808
3214,0.025647927,7.804013359
3215,0.062558402,4.316936468
3216,0.13299708,5.900822732
3217,0.076606673,4.681715368
3218,0.078875015,4.487657358
3219,0.158575634,3.703755351
3220,0.051673063,3.471433935
3221,0.142582386,4.755120422
3222,0.083927909,4.022089373
3223,0.014295879,12.49282068
3224,0.057886618,4.239626796
3225,0.004296698,18.65570241
3226,0.134006232,3.332678729
3227,0.06301522,3.02224729
3228,0.012677323,12.16800863
3229,0.156241141,3.988986947
3230,0.040486363,6.419578572
3231,0.105747371,4.019311042
3232,0.051530754,5.845259713
3233,0.016098284,11.81035948
3234,0.062370591,5.388896214
3235,0.09368599,3.73724341
3236,0.028776564,7.518097614
3237,0.020280296,11.27027008
3238,0.035019791,3.479465349
3239,0.006445015,16.94165598
3240,0.146652421,3.691165066
3241,0.094197707,4.710521793
3242,0.033395679,6.718498037
3243,0.085286146,3.759526384
3244,0.108895901,5.33311175
3245,0.038060505,7.18252767
3246,0.003285582,19.13181427
3247,0.004776835,18.29679672
3248,0.102858347,4.315270939
3249,0.118005238,4.210673932
3250,0.144969606,3.667949652
3251,0.037212749,5.301931534
3252,0.088970726,6.773276948
3253,0.046134847,5.711077783
3254,0.072489076,6.487166002
3255,0.026910029,5.817930402
3256,0.048991092,5.919519438
3257,0.094152907,4.109678868
3258,0.074621807,3.869698511
3259,0.127263963,2.334148382
3260,0.09703453,5.144641596
3261,0.005396487,17.80561674
3262,0.106308151,3.325472944
3263,0.032052209,6.92042241
3264,0.036974277,7.101114544
3265,0.079225713,4.033401638
3266,0.071245089,7.91917935
3267,0.087661711,1.9667745
3268,0.064016811,6.772331707
3269,0.009389103,15.03958598
3270,0.040765728,6.773472794
3271,0.025634544,6.15852615
3272,0.032015339,5.926930965
3273,0.035475818,7.144629981
3274,0.039178952,4.650700972
3275,0.089501755,6.142568795
3276,0.137098466,3.071977562
3277,0.078886039,2.91341247
3278,0.027766826,7.626484596
3279,0.065374796,5.323135461
3280,0.092653156,5.162140218
3281,0.146563884,4.128053692
3282,0.128493545,4.232693704
3283,0.101676656,3.580104441
3284,0.165300645,4.839678363
3285,0.114050434,3.956126038
3286,0.040965818,5.048085912
3287,0.026988218,8.170846729
3288,0.088416518,2.965204298
3289,0.000944372,19.92577656
3290,0.106863644,5.540310708
3291,0.079070271,3.18834865
3292,0.131836959,4.256199501
3293,0.069863704,3.786546715
3294,0.021342643,9.721464248
3295,0.051889344,6.483240639
3296,0.08431011,4.419136365
3297,0.011879471,12.73785281
3298,0.012908457,12.41589534
3299,0.040469427,6.44714933
3300,0.106202994,4.969243494
3301,0.022520805,8.49155154
3302,0.022859902,8.51428757
3303,0.026490776,7.893926217
3304,0.092902032,3.379681618
3305,0.104336591,5.775848311
3306,0.058183467,5.493349823
3307,0.125453778,2.180884593
3308,0.021091811,10.91961113
3309,0.000383785,19.98704507
3310,0.025494952,6.442271364
3311,0.030374117,9.476258552
3312,0.048401463,5.235718523
3313,0.098720513,2.76366903
3314,0.04416115,5.283525395
3315,0.039657399,5.717170615
3316,0.106071181,4.40955802
3317,0.136477403,4.012344134
3318,0.017007621,10.96632257
3319,0.062275943,5.90456738
3320,0.055042578,4.236071199
3321,0.029256071,6.994629329
3322,0.127144177,4.356708676
3323,0.004152547,18.60929098
3324,0.037034295,6.444224356
3325,0.100116783,3.384440086
3326,0.113093538,3.690309595
3327,0.082377598,5.337507205
3328,0.125825677,2.927748931
3329,0.124216961,3.121218059
3330,0.046254645,7.592624057
3331,0.098992503,3.787192373
3332,0.059221204,4.197954521
3333,0.000119966,19.99873002
3334,0.023966037,8.964536129
3335,0.026758047,6.292386179
3336,0.096407598,2.80455006
3337,0.013608976,11.94747471
3338,0.031045352,8.114101763
3339,0.083565836,3.638040016
3340,0.066783124,4.795540957
3341,0.115412567,2.568492531
3342,0.002336156,19.49816098
3343,0.008638852,14.60573273
3344,0.138446124,6.40775652
3345,0.099918332,3.302342795
3346,0.104961069,3.738916999
3347,0.0424093,5.982542014
3348,0.129918356,3.884053108
3349,0.124194167,3.128544369
3350,0.022757155,7.802185663
3351,0.016045388,9.53753284
3352,0.049230152,5.728771633
3353,0.091662824,3.946611676
3354,0.126751277,6.19490165
3355,0.010965582,13.78450379
3356,0.090692011,5.698923352
3357,0.046363868,4.107607905
3358,0.053894092,6.197658658
3359,0.101189625,4.079121086
3360,0.087891013,3.833552845
3361,0.130416869,2.863254319
3362,0.131617213,4.893929427
3363,0.093259609,2.573934678
3364,0.042102978,5.248912661
3365,0.024048716,9.799441901
3366,0.089346176,3.090917975
3367,0.111581117,4.99296498
3368,0.095861728,3.563695327
3369,0.082808905,2.35364297
3370,0.063071713,6.099602108
3371,0.087040381,7.116809184
3372,0.037455033,6.08255035
3373,0.132953616,3.177186036
3374,0.133533865,4.012777484
3375,0.005338047,17.70218402
3376,0.147805296,3.616250482
3377,0.053958715,3.813422268
3378,0.029884341,8.273209684
3379,0.161426738,5.026285214
3380,0.010617083,13.75929537
3381,0.125392076,3.942796127
3382,0.049157965,5.155201162
3383,0.038065521,5.979611024
3384,0.097926303,4.041669544
3385,0.07775677,3.219591427
3386,0.092795729,2.777210528
3387,0.08482839,4.16167241
3388,0.046776604,4.042474051
3389,0.004148141,18.59127994
3390,0.04165294,5.408191131
3391,0.128229394,3.707579475
3392,0.076986832,4.943231891
3393,0.020817014,9.940071252
3394,0.035115728,6.454441829
3395,0.054124181,4.514153045
3396,0.00388969,18.9076889
3397,0.061581619,3.512191002
3398,0.127720469,3.008139198
3399,0.011294571,14.81931779
3400,0.025637921,11.04151756
3401,0.116789715,6.170055225
3402,0.115227859,5.083741562
3403,0.021667228,9.022383311
3404,0.097475089,5.361106077
3405,0.078621571,2.684912692
3406,0.147544039,3.173901502
3407,0.065162641,4.731665243
3408,0.071164808,6.160878858
3409,0.042602523,3.64705483
3410,0.105602274,3.304992647
3411,0.043862783,7.534025181
3412,0.073845542,5.661778449
3413,0.043468405,6.866752249
3414,0.022886718,9.459711852
3415,0.01365356,12.46041914
3416,0.117312213,3.352621994
3417,0.109043127,3.501584958
3418,0.002100469,19.60725551
3419,0.047238515,4.285858436
3420,0.032117378,8.178947292
3421,0.036246979,7.445542475
3422,0.018073349,11.42580475
3423,0.120461103,4.378274198
3424,0.04004997,6.785211711
3425,0.012089844,13.07424389
3426,0.078763626,3.890859963
3427,0.111519932,2.86533245
3428,0.098232002,4.355577702
3429,0.024853848,8.270760873
3430,0.070398898,5.50029992
3431,0.023060738,8.467059814
3432,0.059057845,6.419484801
3433,0.089372199,2.075882943
3434,0.040086411,4.94038229
3435,0.078826341,4.62073921
3436,0.028224982,7.245134754
3437,0.100315072,2.751755423
3438,0.023766628,8.37869785
3439,0.021162736,8.244081155
3440,0.079686987,2.814457394
3441,0.057134981,4.530994188
3442,0.046607043,7.533018492
3443,0.004033667,18.74888164
3444,0.127967204,4.467414055
3445,0.070156114,4.474429632
3446,0.031195616,8.716123477
3447,0.033061445,6.386954899
3448,0.049561362,6.02308478
3449,0.030279068,8.375015983
3450,0.054890456,5.401726545
3451,0.108491838,4.883599956
3452,0.037563355,8.703178191
3453,0.08510447,3.825679636
3454,0.048804261,4.115756798
3455,0.117654442,3.184487865
3456,0.137152212,3.555768383
3457,0.062466948,4.607904235
3458,0.050474803,7.486782534
3459,0.072703017,4.345092452
3460,0.06243298,3.185686803
3461,0.045845261,6.221161961
3462,0.08723803,2.757957734
3463,0.114572404,3.657369017
3464,0.131094034,3.352008558
3465,0.023799712,8.339602456
3466,0.000793217,19.94595248
3467,0.021603516,7.515843223
3468,0.140394714,2.76679973
3469,0.076577441,4.343735353
3470,0.109134233,3.471953485
3471,0.025618236,7.046614647
3472,0.113078974,3.779660536
3473,0.136385684,3.436621182
3474,0.081085739,3.861538005
3475,0.058972919,4.887108878
3476,0.017159776,10.48254747
3477,0.004909259,18.07688667
3478,0.073501096,2.974447412
3479,0.122643164,3.002855585
3480,0.049737298,5.496479097
3481,0.000561078,19.97246714
3482,0.08839816,3.179516788
3483,0.134277487,3.33915414
3484,0.058492876,4.76957176
3485,0.01646517,10.33330667
3486,0.036089474,4.710548583
3487,0.117677818,4.714276731
3488,0.097652973,3.110692195
3489,0.040384166,5.348866064
3490,0.037993259,4.347848171
3491,0.114906646,5.898262913
3492,0.099251803,5.301767773
3493,0.070343703,3.285583891
3494,0.124117006,3.599053537
3495,0.079505975,5.2598753
3496,0.134999735,3.923724612
3497,0.08624692,3.581351392
3498,0.150556421,3.500029891
3499,0.101297372,3.551912977
3500,0.023749385,7.521004628
3501,0.00591991,17.08536298
3502,0.06496066,2.27175046
3503,0.026808586,6.240401126
3504,0.019939013,10.14840422
3505,0.054415572,5.268581606
3506,0.04694462,6.986695186
3507,0.061585617,5.912735511
3508,0.122793029,2.88012247
3509,0.065030602,4.353242102
3510,0.026614959,7.559360546
3511,0.112591574,2.848824457
3512,0.074572986,4.831974539
3513,0.03163941,6.738498996
3514,0.029059032,6.760317089
3515,0.036057649,6.659620357
3516,0.102137205,2.874887853
3517,0.091065317,3.149520213
3518,0.079223968,5.289350978
3519,0.069746335,6.160053542
3520,0.03453338,6.993128878
3521,0.106431086,6.584297459
3522,0.077978278,4.310333442
3523,0.034816468,6.81045635
3524,0.062352904,5.008473148
3525,0.116075045,3.996792781
3526,0.089663876,4.329610775
3527,0.054157981,7.833652691
3528,0.024163927,7.28935533
3529,0.073148253,3.582336612
3530,0.100913224,4.902158344
3531,0.096575977,3.709061342
3532,0.083739649,4.577199883
3533,0.17992589,5.301039686
3534,0.115923765,3.516575206
3535,0.009921125,15.78682971
3536,0.09176847,4.666070705
3537,0.130249595,5.534117812
3538,0.038026387,6.232163876
3539,0.118117673,3.40090366
3540,0.144034694,4.335486925
3541,0.073656048,4.707204583
3542,0.095402805,4.711594194
3543,0.014029219,9.562986899
3544,0.050975335,4.550548953
3545,0.010824578,13.20661039
3546,0.016957667,10.23707743
3547,0.128527792,6.092805585
3548,0.020512691,8.185478288
3549,0.114205637,5.569266112
3550,0.066069559,4.107236836
3551,0.053895978,5.723915048
3552,0.085872221,3.84832872
3553,0.147797705,4.380074752
3554,0.00164567,19.76884116
3555,0.105999677,4.423506141
3556,0.093134244,5.724138462
3557,0.005580843,17.61407501
3558,0.094257919,3.505586059
3559,0.052686157,3.817486233
3560,0.062704932,5.191998782
3561,0.067935431,3.663204027
3562,0.081238697,3.318729903
3563,0.12906618,2.78913946
3564,0.093336071,4.032307192
3565,0.077534002,3.74341268
3566,0.073167381,4.497014711
3567,0.104368074,6.204859661
3568,0.040731341,6.485845402
3569,0.132102731,4.569792107
3570,0.046628506,7.394150562
3571,0.091671374,3.60160956
3572,0.081468557,5.423872428
3573,0.000143749,19.99818521
3574,0.131940612,2.873725672
3575,0.028088294,5.745616287
3576,0.088912577,3.75753221
3577,0.068313315,4.4218622
3578,0.029399674,6.081068088
3579,0.142681014,3.244502374
3580,0.005346965,18.47617359
3581,0.06487449,3.423936972
3582,0.139398526,3.257568249
3583,0.125217543,4.53345318
3584,0.073020739,4.909337518
3585,0.120899818,4.8970278
3586,0.045339126,5.215893213
3587,0.015765171,10.67400886
3588,0.078036497,4.677345186
3589,0.021245744,6.736818924
3590,0.050945843,3.765965236
3591,0.055138579,4.927523923
3592,0.08238853,4.442626559
3593,0.085244017,2.994011154
3594,0.122743304,2.654164806
3595,0.155839024,4.09645262
3596,0.009033997,14.64929603
3597,0.04557163,5.627092189
3598,0.092494295,5.479499431
3599,0.097385565,2.79625138
3600,0.078952933,6.683520736
3601,0.148785248,3.951055912
3602,0.043447273,5.778525751
3603,0.084995722,3.788115505
3604,0.133665005,4.131509925
3605,0.022437902,11.16168953
3606,0.097101401,6.084030191
3607,0.107133601,4.413073112
3608,0.099793141,3.565196451
3609,0.034611455,7.302348531
3610,0.084815096,4.902708182
3611,0.042944332,5.488669968
3612,0.084358466,3.617406751
3613,0.036267881,7.853482933
3614,0.067976817,4.792597773
3615,0.028714597,8.930256781
3616,0.001232064,19.86616924
3617,0.098877762,3.19990063
3618,0.072288545,4.985152507
3619,0.071391852,5.195918038
3620,0.097274391,4.357218702
3621,0.080487455,3.584117104
3622,0.105172939,2.492462088
3623,0.037359086,7.059298251
3624,0.075228798,3.491351627
3625,0.080086811,4.093160127
3626,0.01936273,10.17160506
3627,0.014448794,10.55154667
3628,0.083536166,5.786046599
3629,0.024459251,10.83671985
3630,0.128852994,3.21508116
3631,0.014253706,11.22261937
3632,0.107823222,1.850289474
3633,0.05645943,4.391190896
3634,0.003251815,19.12197584
3635,0.008543145,15.29269601
3636,0.083596131,6.886423151
3637,0.032165995,7.233621545
3638,0.013035114,12.50501063
3639,0.059854958,3.937204715
3640,0.062873843,3.679432908
3641,0.157941292,3.640995844
3642,0.080444568,3.67221492
3643,0.06252901,3.936126707
3644,0.03769155,7.315026061
3645,0.032631183,7.258163404
3646,0.064291184,4.795709491
3647,0.038079403,7.110714979
3648,0.062992477,5.057692036
3649,0.05280262,4.167066977
3650,0.008774307,14.64337935
3651,0.086620459,5.31849156
3652,0.063062474,7.127299027
3653,0.08312699,4.899036793
3654,0.095293735,3.228803049
3655,0.059119852,4.200480747
3656,0.097100846,4.903087467
3657,0.124119521,3.746578004
3658,0.055507716,6.37423896
3659,0.094451066,4.229451059
3660,0.053110042,6.444043887
3661,0.086169919,4.914810267
3662,0.125386772,4.813895965
3663,0.014305127,9.181222157
3664,0.01446989,12.49404241
3665,0.111696398,5.55669049
3666,0.112776147,2.620269618
3667,0.095362241,4.106003917
3668,0.087836126,3.788957036
3669,0.111435438,4.89586809
3670,0.024607348,8.361250067
3671,0.134559801,2.776428469
3672,0.090102628,3.407773523
3673,0.04499807,4.52190546
3674,0.038036801,7.142199749
3675,0.131556642,4.199285076
3676,0.119859304,3.949672333
3677,0.044203069,4.655380463
3678,0.000568861,19.97166118
3679,0.017753625,9.11472044
3680,0.139075253,3.612923939
3681,0.029199059,7.025564187
3682,0.046428584,2.740023205
3683,0.054162656,7.460194417
3684,0.037377113,7.599770262
3685,0.097493693,4.392960064
3686,0.02927257,6.416818981
3687,0.032303431,9.266406529
3688,0.101093601,5.559275019
3689,0.087448563,5.529581373
3690,0.007274458,16.51614379
3691,0.058109184,5.685720586
3692,0.026593498,5.203336824
3693,0.121617827,2.581781209
3694,0.025318587,9.833429957
3695,0.120605207,5.397383249
3696,0.000592512,19.96960929
3697,0.057308335,6.291572437
3698,0.137533437,5.816250984
3699,0.061947028,5.110173814
3700,0.049214497,5.505009022
3701,0.088731709,4.588888714
3702,0.138472219,3.797543619
3703,0.040392132,6.916579211
3704,0.11516443,4.081806052
3705,0.014002021,11.84115875
3706,0.063405351,5.413165213
3707,0.11778533,3.032562657
3708,0.00072602,19.9544029
3709,0.134342908,3.678767361
3710,0.004229474,18.61907754
3711,0.044682424,6.089177013
3712,0.058884694,5.864759529
3713,0.097888892,3.626648622
3714,0.04013345,4.866705739
3715,0.064215614,7.303370922
3716,0.019310041,8.873476762
3717,0.118079828,3.36795458
3718,0.097799004,3.707750237
3719,0.055137294,5.4658282
3720,0.017856076,10.37206999
3721,0.117278831,5.600283491
3722,0.091788576,5.710310212
3723,0.084819143,5.610142302
3724,0.048451642,5.90023967
3725,0.007404161,16.44325188
3726,0.011686067,12.46999784
3727,0.056198896,9.125015264
3728,0.095941865,3.842829653
3729,0.03815406,8.110187129
3730,0.108601813,4.596814944
3731,0.061437115,5.007654538
3732,0.127806582,3.540882901
3733,0.129827365,4.173045946
3734,0.080011704,4.686596761
3735,0.017858324,11.78486076
3736,0.123759786,5.074686928
3737,0.06012525,5.418705774
3738,0.089941653,5.605489185
3739,0.063741376,6.965894123
3740,0.095967505,4.11344583
3741,0.117734217,5.004045014
3742,0.058064483,5.794985224
3743,0.030828389,5.297781946
3744,0.018182591,9.631541982
3745,0.0875674,4.209284704
3746,0.099964,2.652279388
3747,0.132788869,4.070856977
3748,0.139431325,5.639622308
3749,0.137218566,4.781567582
3750,0.151569026,3.141873242
3751,0.008463862,15.50320312
3752,0.013749844,11.89086313
3753,0.053797989,6.193714812
3754,0.133390598,2.620609199
3755,0.005360009,17.96098938
3756,0.154417134,4.269908911
3757,0.050941064,8.287396187
3758,0.054720918,5.673377999
3759,0.102560977,3.134135899
3760,0.131468615,4.545484224
3761,0.07861298,4.525299257
3762,0.10764422,3.797926824
3763,0.117129843,4.51788289
3764,0.074323236,3.54182665
3765,0.049104274,6.187556834
3766,0.060515425,5.71921939
3767,0.118353016,4.455989831
3768,0.068344513,5.199436365
3769,0.028250054,6.821922332
3770,0.105147032,3.128058828
3771,0.064252687,4.407051249
3772,0.075574305,3.850401149
3773,0.116918452,3.651386699
3774,0.004712176,18.25345305
3775,0.02924615,6.358514597
3776,0.037213789,5.864663682
3777,0.110024846,4.000894666
3778,0.029119511,7.427209033
3779,0.035971675,7.802594953
3780,0.113364759,4.235823383
3781,0.080795378,3.165438704
3782,0.02148435,8.84408111
3783,0.088702939,3.698871159
3784,0.101373507,3.90658581
3785,0.086012558,6.494622741
3786,0.136966948,4.043654381
3787,0.04437157,5.002394543
3788,0.108230317,3.227355419
3789,0.03821048,8.097683134
3790,0.036483919,5.568266972
3791,0.106836057,4.353743053
3792,0.008535818,14.90873604
3793,0.047001281,2.199099789
3794,0.064167237,5.740609838
